Time_s	Pulse	Resp
67.042	2384.000	3135.397
67.046	2428.000	3138.943
67.050	2465.000	3142.431
67.054	2501.000	3145.849
67.058	2533.000	3149.184
67.062	2561.000	3152.421
67.066	2588.000	3155.550
67.070	2609.000	3158.570
67.074	2628.000	3161.492
67.078	2645.000	3164.331
67.082	2661.000	3167.099
67.086	2675.000	3169.808
67.090	2686.000	3172.473
67.094	2695.000	3175.105
67.098	2703.000	3177.717
67.102	2706.000	3180.324
67.106	2710.000	3182.937
67.110	2711.000	3185.569
67.114	2713.000	3188.233
67.118	2710.000	3190.943
67.122	2709.000	3193.711
67.126	2704.000	3196.550
67.130	2698.000	3199.472
67.134	2689.000	3202.478
67.138	2679.000	3205.557
67.142	2668.000	3208.695
67.146	2654.000	3211.881
67.150	2640.000	3215.103
67.154	2628.000	3218.347
67.158	2613.000	3221.603
67.162	2598.000	3224.858
67.166	2581.000	3228.099
67.170	2565.000	3231.315
67.174	2549.000	3234.493
67.178	2533.000	3237.621
67.182	2518.000	3240.687
67.186	2501.000	3243.679
67.190	2486.000	3246.584
67.194	2469.000	3249.390
67.198	2451.000	3252.096
67.202	2433.000	3254.710
67.206	2414.000	3257.238
67.210	2390.000	3259.691
67.214	2369.000	3262.074
67.218	2346.000	3264.397
67.222	2324.000	3266.668
67.226	2303.000	3268.895
67.230	2281.000	3271.085
67.234	2259.000	3273.247
67.238	2238.000	3275.390
67.242	2216.000	3277.520
67.246	2195.000	3279.647
67.250	2174.000	3281.778
67.254	2154.000	3283.921
67.258	2135.000	3286.085
67.262	2120.000	3288.273
67.266	2104.000	3290.486
67.270	2090.000	3292.725
67.274	2078.000	3294.990
67.278	2065.000	3297.280
67.282	2054.000	3299.597
67.286	2043.000	3301.941
67.290	2033.000	3304.312
67.294	2021.000	3306.711
67.298	2011.000	3309.138
67.302	2003.000	3311.593
67.306	1994.000	3314.077
67.310	1988.000	3316.589
67.314	1981.000	3319.131
67.318	1978.000	3321.703
67.322	1973.000	3324.305
67.326	1969.000	3326.935
67.330	1964.000	3329.590
67.334	1960.000	3332.265
67.338	1954.000	3334.959
67.342	1949.000	3337.666
67.346	1945.000	3340.383
67.350	1939.000	3343.107
67.354	1935.000	3345.833
67.358	1929.000	3348.559
67.362	1924.000	3351.280
67.366	1916.000	3353.993
67.370	1909.000	3356.693
67.374	1899.000	3359.379
67.378	1890.000	3362.045
67.382	1881.000	3364.688
67.386	1870.000	3367.305
67.390	1861.000	3369.898
67.394	1850.000	3372.475
67.398	1841.000	3375.045
67.402	1834.000	3377.617
67.406	1825.000	3380.197
67.410	1818.000	3382.796
67.414	1810.000	3385.422
67.418	1804.000	3388.082
67.422	1799.000	3390.786
67.426	1794.000	3393.541
67.430	1789.000	3396.357
67.434	1785.000	3399.241
67.438	1780.000	3402.203
67.442	1775.000	3405.250
67.446	1770.000	3408.391
67.450	1764.000	3411.635
67.454	1760.000	3414.977
67.458	1755.000	3418.406
67.462	1753.000	3421.906
67.466	1749.000	3425.463
67.470	1745.000	3429.065
67.474	1743.000	3432.696
67.478	1740.000	3436.343
67.482	1735.000	3439.992
67.486	1730.000	3443.628
67.490	1725.000	3447.238
67.494	1721.000	3450.808
67.498	1716.000	3454.324
67.502	1711.000	3457.771
67.506	1708.000	3461.137
67.510	1703.000	3464.406
67.514	1699.000	3467.565
67.518	1695.000	3470.614
67.522	1690.000	3473.565
67.526	1685.000	3476.429
67.530	1684.000	3479.219
67.534	1680.000	3481.948
67.538	1679.000	3484.627
67.542	1678.000	3487.270
67.546	1676.000	3489.889
67.550	1676.000	3492.495
67.554	1675.000	3495.102
67.558	1675.000	3497.722
67.562	1676.000	3500.366
67.566	1680.000	3503.049
67.570	1683.000	3505.781
67.574	1688.000	3508.576
67.578	1693.000	3511.444
67.582	1698.000	3514.389
67.586	1701.000	3517.400
67.590	1705.000	3520.470
67.594	1709.000	3523.589
67.598	1711.000	3526.747
67.602	1715.000	3529.935
67.606	1718.000	3533.145
67.610	1719.000	3536.368
67.614	1720.000	3539.593
67.618	1721.000	3542.812
67.622	1723.000	3546.016
67.626	1721.000	3549.196
67.630	1721.000	3552.342
67.634	1721.000	3555.445
67.638	1724.000	3558.497
67.642	1725.000	3561.487
67.646	1726.000	3564.416
67.650	1729.000	3567.290
67.654	1729.000	3570.114
67.658	1730.000	3572.896
67.662	1729.000	3575.642
67.666	1729.000	3578.360
67.670	1729.000	3581.055
67.674	1728.000	3583.734
67.678	1728.000	3586.404
67.682	1729.000	3589.072
67.686	1730.000	3591.744
67.690	1734.000	3594.427
67.694	1738.000	3597.128
67.698	1745.000	3599.853
67.702	1755.000	3602.609
67.706	1768.000	3605.401
67.710	1786.000	3608.230
67.714	1808.000	3611.087
67.718	1834.000	3613.963
67.722	1864.000	3616.850
67.726	1898.000	3619.738
67.730	1936.000	3622.620
67.734	1976.000	3625.486
67.738	2021.000	3628.328
67.742	2069.000	3631.137
67.746	2119.000	3633.905
67.750	2170.000	3636.623
67.754	2223.000	3639.282
67.758	2275.000	3641.873
67.762	2326.000	3644.389
67.766	2376.000	3646.819
67.770	2424.000	3649.157
67.774	2470.000	3651.401
67.778	2513.000	3653.562
67.782	2554.000	3655.647
67.786	2591.000	3657.665
67.790	2626.000	3659.626
67.794	2658.000	3661.539
67.798	2685.000	3663.411
67.802	2710.000	3665.254
67.806	2730.000	3667.075
67.810	2749.000	3668.883
67.814	2764.000	3670.687
67.818	2776.000	3672.496
67.822	2785.000	3674.320
67.826	2794.000	3676.167
67.830	2800.000	3678.046
67.834	2804.000	3679.965
67.838	2808.000	3681.926
67.842	2809.000	3683.920
67.846	2810.000	3685.939
67.850	2810.000	3687.976
67.854	2809.000	3690.021
67.858	2805.000	3692.067
67.862	2800.000	3694.106
67.866	2795.000	3696.130
67.870	2786.000	3698.130
67.874	2779.000	3700.099
67.878	2769.000	3702.028
67.882	2758.000	3703.909
67.886	2746.000	3705.734
67.890	2735.000	3707.496
67.894	2723.000	3709.185
67.898	2709.000	3710.794
67.902	2694.000	3712.327
67.906	2679.000	3713.798
67.910	2661.000	3715.221
67.914	2645.000	3716.612
67.918	2628.000	3717.984
67.922	2609.000	3719.353
67.926	2591.000	3720.733
67.930	2573.000	3722.139
67.934	2551.000	3723.586
67.938	2529.000	3725.089
67.942	2509.000	3726.661
67.946	2485.000	3728.319
67.950	2460.000	3730.075
67.954	2436.000	3731.947
67.958	2410.000	3733.947
67.962	2385.000	3736.090
67.966	2361.000	3738.377
67.970	2338.000	3740.794
67.974	2315.000	3743.326
67.978	2293.000	3745.960
67.982	2274.000	3748.682
67.986	2254.000	3751.477
67.990	2235.000	3754.331
67.994	2219.000	3757.231
67.998	2205.000	3760.162
68.002	2189.000	3763.110
68.006	2175.000	3766.061
68.010	2163.000	3769.001
68.014	2149.000	3771.916
68.018	2140.000	3774.791
68.022	2131.000	3777.613
68.026	2123.000	3780.368
68.030	2114.000	3783.051
68.034	2106.000	3785.664
68.038	2099.000	3788.212
68.042	2089.000	3790.697
68.046	2083.000	3793.125
68.050	2073.000	3795.497
68.054	2064.000	3797.819
68.058	2056.000	3800.093
68.062	2049.000	3802.323
68.066	2039.000	3804.513
68.070	2031.000	3806.667
68.074	2021.000	3808.787
68.078	2014.000	3810.878
68.082	2004.000	3812.943
68.086	1995.000	3814.986
68.090	1985.000	3817.010
68.094	1978.000	3819.019
68.098	1969.000	3821.015
68.102	1961.000	3823.000
68.106	1954.000	3824.978
68.110	1946.000	3826.950
68.114	1938.000	3828.920
68.118	1930.000	3830.890
68.122	1923.000	3832.863
68.126	1916.000	3834.841
68.130	1910.000	3836.826
68.134	1904.000	3838.822
68.138	1898.000	3840.831
68.142	1891.000	3842.855
68.146	1884.000	3844.897
68.150	1878.000	3846.960
68.154	1868.000	3849.046
68.158	1859.000	3851.152
68.162	1851.000	3853.271
68.166	1844.000	3855.394
68.170	1834.000	3857.513
68.174	1826.000	3859.620
68.178	1819.000	3861.708
68.182	1811.000	3863.767
68.186	1804.000	3865.791
68.190	1795.000	3867.770
68.194	1786.000	3869.697
68.198	1779.000	3871.563
68.202	1773.000	3873.362
68.206	1766.000	3875.083
68.210	1760.000	3876.721
68.214	1755.000	3878.265
68.218	1750.000	3879.709
68.222	1745.000	3881.056
68.226	1741.000	3882.318
68.230	1736.000	3883.510
68.234	1731.000	3884.645
68.238	1728.000	3885.736
68.242	1724.000	3886.797
68.246	1721.000	3887.842
68.250	1718.000	3888.885
68.254	1714.000	3889.939
68.258	1709.000	3891.017
68.262	1705.000	3892.134
68.266	1701.000	3893.303
68.270	1698.000	3894.537
68.274	1695.000	3895.851
68.278	1693.000	3897.258
68.282	1691.000	3898.770
68.286	1690.000	3900.390
68.290	1689.000	3902.106
68.294	1688.000	3903.907
68.298	1686.000	3905.782
68.302	1685.000	3907.720
68.306	1685.000	3909.709
68.310	1684.000	3911.738
68.314	1684.000	3913.795
68.318	1683.000	3915.870
68.322	1683.000	3917.951
68.326	1683.000	3920.027
68.330	1683.000	3922.086
68.334	1684.000	3924.117
68.338	1686.000	3926.109
68.342	1686.000	3928.051
68.346	1689.000	3929.932
68.350	1693.000	3931.748
68.354	1695.000	3933.505
68.358	1699.000	3935.207
68.362	1703.000	3936.860
68.366	1706.000	3938.469
68.370	1710.000	3940.039
68.374	1713.000	3941.576
68.378	1714.000	3943.083
68.382	1715.000	3944.567
68.386	1716.000	3946.033
68.390	1716.000	3947.486
68.394	1718.000	3948.931
68.398	1718.000	3950.373
68.402	1719.000	3951.818
68.406	1720.000	3953.270
68.410	1721.000	3954.734
68.414	1724.000	3956.214
68.418	1725.000	3957.707
68.422	1729.000	3959.215
68.426	1730.000	3960.736
68.430	1734.000	3962.270
68.434	1739.000	3963.816
68.438	1744.000	3965.373
68.442	1753.000	3966.942
68.446	1764.000	3968.520
68.450	1775.000	3970.109
68.454	1791.000	3971.708
68.458	1810.000	3973.315
68.462	1831.000	3974.930
68.466	1858.000	3976.553
68.470	1888.000	3978.183
68.474	1921.000	3979.819
68.478	1960.000	3981.460
68.482	2003.000	3983.103
68.490	2095.000	3986.383
68.494	2145.000	3988.014
68.498	2198.000	3989.636
68.502	2249.000	3991.245
68.506	2303.000	3992.838
68.510	2354.000	3994.413
68.514	2405.000	3995.967
68.518	2455.000	3997.496
68.522	2503.000	3998.998
68.526	2548.000	4000.470
68.530	2590.000	4001.909
68.534	2630.000	4003.313
68.538	2668.000	4004.677
68.542	2701.000	4006.004
68.546	2731.000	4007.295
68.550	2759.000	4008.554
68.554	2783.000	4009.785
68.558	2805.000	4010.991
68.562	2824.000	4012.176
68.566	2840.000	4013.342
68.570	2854.000	4014.494
68.574	2866.000	4015.634
68.578	2874.000	4016.766
68.582	2881.000	4017.893
68.586	2886.000	4019.019
68.590	2889.000	4020.148
68.594	2891.000	4021.282
68.598	2891.000	4022.424
68.602	2889.000	4023.579
68.606	2886.000	4024.746
68.610	2883.000	4025.922
68.614	2876.000	4027.104
68.618	2868.000	4028.288
68.622	2858.000	4029.471
68.626	2845.000	4030.650
68.630	2833.000	4031.821
68.634	2815.000	4032.982
68.638	2800.000	4034.128
68.642	2784.000	4035.256
68.646	2768.000	4036.364
68.650	2751.000	4037.447
68.654	2734.000	4038.503
68.658	2718.000	4039.528
68.662	2699.000	4040.519
68.666	2681.000	4041.472
68.670	2663.000	4042.388
68.674	2643.000	4043.271
68.678	2623.000	4044.126
68.682	2603.000	4044.955
68.686	2581.000	4045.763
68.690	2559.000	4046.554
68.694	2534.000	4047.332
68.698	2510.000	4048.102
68.702	2484.000	4048.867
68.706	2458.000	4049.631
68.710	2434.000	4050.398
68.714	2409.000	4051.173
68.718	2385.000	4051.959
68.722	2363.000	4052.760
68.726	2341.000	4053.581
68.730	2320.000	4054.425
68.734	2300.000	4055.291
68.738	2281.000	4056.172
68.742	2263.000	4057.061
68.746	2245.000	4057.952
68.750	2228.000	4058.836
68.754	2213.000	4059.707
68.758	2198.000	4060.558
68.762	2183.000	4061.383
68.766	2170.000	4062.173
68.770	2156.000	4062.923
68.774	2144.000	4063.624
68.778	2134.000	4064.271
68.782	2121.000	4064.855
68.786	2110.000	4065.371
68.790	2099.000	4065.811
68.794	2086.000	4066.168
68.798	2076.000	4066.443
68.802	2065.000	4066.643
68.806	2056.000	4066.776
68.814	2040.000	4066.874
68.818	2034.000	4066.853
68.822	2028.000	4066.798
68.826	2020.000	4066.714
68.830	2014.000	4066.611
68.834	2008.000	4066.496
68.838	2000.000	4066.377
68.842	1994.000	4066.261
68.846	1988.000	4066.158
68.850	1980.000	4066.073
68.854	1973.000	4066.016
68.858	1964.000	4065.994
68.862	1956.000	4066.006
68.866	1948.000	4066.048
68.870	1938.000	4066.112
68.874	1928.000	4066.191
68.878	1918.000	4066.279
68.882	1909.000	4066.368
68.886	1900.000	4066.452
68.890	1891.000	4066.524
68.894	1883.000	4066.577
68.898	1875.000	4066.605
68.902	1868.000	4066.601
68.906	1859.000	4066.558
68.910	1851.000	4066.468
68.914	1844.000	4066.326
68.918	1835.000	4066.125
68.922	1829.000	4065.858
68.926	1823.000	4065.522
68.930	1816.000	4065.119
68.934	1809.000	4064.650
68.938	1803.000	4064.119
68.942	1795.000	4063.525
68.946	1788.000	4062.871
68.950	1780.000	4062.159
68.954	1771.000	4061.391
68.958	1765.000	4060.567
68.962	1759.000	4059.691
68.966	1753.000	4058.763
68.970	1746.000	4057.786
68.974	1741.000	4056.761
68.978	1739.000	4055.690
68.982	1735.000	4054.574
68.986	1731.000	4053.416
68.990	1728.000	4052.215
68.994	1725.000	4050.970
68.998	1724.000	4049.679
69.002	1720.000	4048.340
69.006	1718.000	4046.952
69.010	1715.000	4045.514
69.014	1713.000	4044.023
69.018	1708.000	4042.478
69.022	1704.000	4040.877
69.026	1699.000	4039.219
69.030	1693.000	4037.502
69.034	1688.000	4035.724
69.038	1683.000	4033.884
69.042	1679.000	4031.980
69.046	1675.000	4030.010
69.050	1674.000	4027.973
69.054	1673.000	4025.871
69.058	1674.000	4023.707
69.062	1674.000	4021.488
69.066	1675.000	4019.218
69.070	1676.000	4016.901
69.074	1679.000	4014.543
69.078	1680.000	4012.148
69.082	1683.000	4009.721
69.086	1684.000	4007.268
69.090	1686.000	4004.793
69.094	1686.000	4002.300
69.098	1688.000	3999.795
69.102	1689.000	3997.282
69.106	1688.000	3994.767
69.110	1688.000	3992.254
69.114	1689.000	3989.748
69.118	1689.000	3987.248
69.122	1689.000	3984.748
69.126	1689.000	3982.243
69.130	1691.000	3979.726
69.134	1693.000	3977.192
69.138	1695.000	3974.634
69.142	1699.000	3972.046
69.146	1703.000	3969.422
69.150	1706.000	3966.757
69.154	1711.000	3964.044
69.158	1716.000	3961.277
69.162	1721.000	3958.451
69.166	1726.000	3955.558
69.170	1731.000	3952.594
69.174	1736.000	3949.552
69.178	1743.000	3946.426
69.182	1749.000	3943.217
69.186	1755.000	3939.930
69.190	1764.000	3936.571
69.194	1775.000	3933.146
69.198	1788.000	3929.662
69.202	1805.000	3926.124
69.206	1824.000	3922.539
69.210	1845.000	3918.912
69.214	1871.000	3915.250
69.218	1903.000	3911.558
69.222	1939.000	3907.843
69.226	1980.000	3904.111
69.230	2025.000	3900.368
69.234	2086.000	3896.619
69.238	2160.000	3892.872
69.242	2233.000	3889.131
69.246	2310.000	3885.397
69.250	2385.000	3881.666
69.254	2461.000	3877.932
69.258	2538.000	3874.191
69.262	2613.000	3870.437
69.266	2686.000	3866.665
69.270	2756.000	3862.871
69.274	2825.000	3859.050
69.278	2888.000	3855.195
69.282	2945.000	3851.303
69.286	3001.000	3847.369
69.290	3049.000	3843.386
69.294	3094.000	3839.351
69.298	3133.000	3835.258
69.302	3168.000	3831.103
69.306	3197.000	3826.880
69.310	3224.000	3822.593
69.314	3246.000	3818.252
69.318	3264.000	3813.868
69.322	3278.000	3809.453
69.326	3290.000	3805.018
69.330	3297.000	3800.573
69.334	3302.000	3796.130
69.338	3304.000	3791.699
69.342	3302.000	3787.293
69.346	3295.000	3782.922
69.350	3285.000	3778.597
69.354	3271.000	3774.328
69.358	3255.000	3770.129
69.362	3238.000	3766.008
69.366	3217.000	3761.978
69.370	3197.000	3758.048
69.374	3176.000	3754.216
69.378	3157.000	3750.462
69.382	3136.000	3746.769
69.386	3117.000	3743.116
69.390	3094.000	3739.486
69.394	3071.000	3735.860
69.398	3050.000	3732.219
69.402	3028.000	3728.543
69.406	3001.000	3724.815
69.410	2975.000	3721.016
69.414	2945.000	3717.126
69.418	2916.000	3713.127
69.422	2882.000	3709.000
69.426	2849.000	3704.726
69.430	2816.000	3700.287
69.434	2779.000	3695.665
69.438	2744.000	3690.857
69.442	2707.000	3685.880
69.446	2669.000	3680.748
69.450	2632.000	3675.477
69.454	2595.000	3670.084
69.458	2559.000	3664.584
69.462	2522.000	3658.992
69.466	2489.000	3653.325
69.470	2457.000	3647.598
69.474	2427.000	3641.826
69.478	2401.000	3636.027
69.482	2375.000	3630.215
69.486	2352.000	3624.406
69.490	2328.000	3618.615
69.494	2305.000	3612.860
69.498	2284.000	3607.154
69.502	2261.000	3601.509
69.506	2240.000	3595.928
69.510	2221.000	3590.416
69.514	2203.000	3584.976
69.518	2188.000	3579.614
69.522	2172.000	3574.332
69.526	2160.000	3569.136
69.530	2147.000	3564.030
69.534	2137.000	3559.017
69.538	2126.000	3554.101
69.542	2118.000	3549.288
69.546	2105.000	3544.580
69.550	2097.000	3539.983
69.554	2084.000	3535.500
69.558	2076.000	3531.136
69.562	2065.000	3526.894
69.566	2055.000	3522.769
69.570	2042.000	3518.744
69.574	2034.000	3514.802
69.578	2020.000	3510.929
69.582	2007.000	3507.107
69.586	1993.000	3503.321
69.590	1978.000	3499.554
69.594	1960.000	3495.789
69.598	1948.000	3492.011
69.602	1932.000	3488.203
69.606	1923.000	3484.349
69.610	1913.000	3480.433
69.614	1902.000	3476.438
69.618	1895.000	3472.348
69.622	1887.000	3468.147
69.626	1876.000	3463.820
69.630	1867.000	3459.366
69.634	1853.000	3454.801
69.638	1841.000	3450.144
69.642	1827.000	3445.411
69.646	1813.000	3440.619
69.650	1797.000	3435.784
69.654	1782.000	3430.924
69.658	1764.000	3426.056
69.662	1747.000	3421.197
69.666	1729.000	3416.364
69.670	1713.000	3411.573
69.674	1698.000	3406.842
69.678	1682.000	3402.188
69.682	1670.000	3397.628
69.686	1656.000	3393.178
69.690	1645.000	3388.855
69.694	1636.000	3384.661
69.698	1629.000	3380.579
69.702	1622.000	3376.597
69.706	1615.000	3372.698
69.710	1612.000	3368.867
69.714	1608.000	3365.090
69.718	1608.000	3361.352
69.722	1608.000	3357.637
69.726	1607.000	3353.930
69.730	1605.000	3350.216
69.734	1601.000	3346.481
69.738	1598.000	3342.709
69.742	1591.000	3338.885
69.746	1584.000	3334.994
69.750	1579.000	3331.022
69.754	1570.000	3326.953
69.758	1565.000	3322.782
69.762	1559.000	3318.515
69.766	1551.000	3314.156
69.770	1545.000	3309.710
69.774	1537.000	3305.183
69.778	1531.000	3300.579
69.782	1526.000	3295.904
69.786	1523.000	3291.162
69.790	1517.000	3286.360
69.794	1514.000	3281.501
69.798	1510.000	3276.591
69.802	1509.000	3271.635
69.806	1505.000	3266.638
69.810	1502.000	3261.605
69.814	1500.000	3256.542
69.818	1500.000	3251.453
69.822	1500.000	3246.343
69.826	1502.000	3241.217
69.830	1502.000	3236.081
69.834	1505.000	3230.939
69.838	1509.000	3225.796
69.842	1512.000	3220.658
69.846	1517.000	3215.528
69.850	1523.000	3210.413
69.854	1526.000	3205.317
69.858	1531.000	3200.244
69.862	1537.000	3195.201
69.866	1542.000	3190.192
69.870	1547.000	3185.222
69.874	1552.000	3180.296
69.878	1558.000	3175.419
69.882	1559.000	3170.595
69.886	1561.000	3165.824
69.890	1561.000	3161.098
69.894	1565.000	3156.410
69.898	1563.000	3151.752
69.902	1561.000	3147.118
69.906	1559.000	3142.500
69.910	1556.000	3137.890
69.914	1554.000	3133.280
69.918	1556.000	3128.665
69.922	1558.000	3124.036
69.926	1565.000	3119.385
69.930	1577.000	3114.707
69.934	1596.000	3109.992
69.938	1621.000	3105.234
69.942	1650.000	3100.426
69.946	1687.000	3095.559
69.950	1731.000	3090.634
69.954	1780.000	3085.656
69.958	1836.000	3080.630
69.962	1895.000	3075.561
69.966	1962.000	3070.455
69.970	2032.000	3065.318
69.974	2107.000	3060.155
69.978	2184.000	3054.971
69.982	2261.000	3049.773
69.986	2338.000	3044.565
69.990	2415.000	3039.354
69.994	2490.000	3034.143
69.998	2560.000	3028.940
70.002	2632.000	3023.750
70.006	2699.000	3018.578
70.010	2758.000	3013.429
70.014	2818.000	3008.305
70.018	2874.000	3003.202
70.022	2926.000	2998.119
70.026	2975.000	2993.052
70.030	3021.000	2987.999
70.034	3059.000	2982.955
70.038	3098.000	2977.919
70.042	3127.000	2972.888
70.046	3157.000	2967.858
70.050	3178.000	2962.827
70.054	3197.000	2957.791
70.058	3213.000	2952.748
70.062	3225.000	2947.695
70.066	3232.000	2942.630
70.070	3239.000	2937.548
70.074	3239.000	2932.447
70.078	3239.000	2927.329
70.082	3234.000	2922.197
70.086	3229.000	2917.057
70.090	3220.000	2911.913
70.094	3211.000	2906.770
70.098	3203.000	2901.633
70.102	3192.000	2896.505
70.106	3178.000	2891.393
70.110	3164.000	2886.300
70.114	3150.000	2881.232
70.118	3133.000	2876.192
70.122	3112.000	2871.187
70.126	3089.000	2866.219
70.130	3064.000	2861.295
70.134	3040.000	2856.419
70.138	3008.000	2851.595
70.142	2980.000	2846.822
70.146	2944.000	2842.093
70.150	2909.000	2837.401
70.154	2870.000	2832.740
70.158	2833.000	2828.101
70.162	2798.000	2823.479
70.166	2763.000	2818.865
70.170	2730.000	2814.252
70.174	2697.000	2809.635
70.178	2664.000	2805.005
70.182	2630.000	2800.355
70.186	2595.000	2795.679
70.190	2560.000	2790.969
70.194	2525.000	2786.218
70.198	2490.000	2781.420
70.202	2459.000	2776.566
